t;cytokinins_root_shoot_xylem;AA_root_shoot_phloem;water_root_shoot_xylem
78;0.00338731;0.00000173671122;0.00000005497
79;0.00281007;0.0000016068095;0.00000004551
80;0.00222128;0.00000150789946;0.0000000359
81;0.00202622;0.00000141432171;0.00000003269
82;0.00159121;0.00000130811709;0.00000002562
83;0.00142775;0.00000123202096;0.00000002295
84;0.00105709;0.00000115998976;0.00000001696
85;0.00101694;0.00000107458765;0.00000001628
86;0.00088553;0.00000101822855;0.00000001415
87;0.00073448;0.00000095845298;0.00000001172
88;0.00055351;0.00000088620247;0.00000000881
89;0.00040183;0.00000083061066;0.00000000639
90;0.00042563;0.00000080560954;0.00000000675
91;0.00040635;0.00000075197462;0.00000000643
92;0.00067076;0.00000072525492;0.0000000106
93;0.01024483;0.00000081855395;0.00000016159
94;0.0372477;0.00000111122744;0.00000058697
95;0.0537213;0.00000158442773;0.00000084797
96;0.07052473;0.00000230146447;0.00000111678
97;0.05424056;0.00000296539664;0.00000086303
98;0.03487573;0.00000349746335;0.00000055665
99;0.02711915;0.00000374923539;0.00000043334
100;0.00668246;0.00000360761659;0.00000010681
101;0.00334345;0.00000331548716;0.00000005335
102;0.00264044;0.0000030104191;0.00000004205
103;0.00199645;0.00000272669533;0.00000003173
104;0.00296478;0.00000248914934;0.00000004702
105;0.00332916;0.0000022652873;0.0000000527
106;0.00230003;0.00000202794035;0.00000003634
107;0.0016675;0.00000183460365;0.00000002629
108;0.00185578;0.0000016709321;0.0000000292
109;0.00169084;0.00000152483517;0.00000002655
110;0.00173082;0.00000140504458;0.00000002712
111;0.00151729;0.00000127503602;0.00000002373
112;0.00150999;0.00000117055295;0.00000002357
113;0.00154577;0.00000108767633;0.00000002407
114;0.00210964;0.00000101274249;0.00000003279
115;0.00255444;0.0000009496612;0.00000003963
116;0.00315203;0.00000088474773;0.0000000488
117;0.00785591;0.00000089472373;0.0000001214
118;0.01902547;0.00000105441633;0.00000029357
119;0.03628157;0.00000140511467;0.0000005596
120;0.03812773;0.00000185296232;0.00000058874
121;0.03050482;0.00000222146995;0.0000004716
122;0.0261504;0.00000252994109;0.00000040443
123;0.01593636;0.00000265408772;0.00000024643
124;0.00714004;0.00000254107714;0.00000011028
125;0.00312778;0.0000023492962;0.00000004821
126;0.00252034;0.00000210641478;0.00000003876
127;0.0020799;0.00000191403865;0.00000003191
128;0.00244746;0.00000174487115;0.00000003746
129;0.00221792;0.00000158081673;0.00000003387
130;0.00202388;0.00000144278029;0.00000003084
131;0.00180603;0.00000131421113;0.00000002746
132;0.00173972;0.00000121021557;0.0000000264
133;0.00164949;0.00000109619309;0.00000002497
134;0.00145264;0.00000099736458;0.00000002194
135;0.00094371;0.00000091660475;0.00000001422
136;0.00162195;0.00000086130098;0.0000000244
137;0.00142237;0.00000079326016;0.00000002135
138;0.00090425;0.00000072662348;0.00000001354
139;0.00059141;0.00000067487637;0.00000000884
140;0.00042887;0.0000006253731;0.0000000064
141;0.01009448;0.0000007419242;0.00000015024
142;0.03485777;0.00000105929783;0.00000051817
143;0.06089358;0.00000161560598;0.0000009061
144;0.06108811;0.0000022465646;0.00000091201
145;0.04144865;0.00000278142883;0.00000062088
146;0.03964053;0.00000318774217;0.00000059471
147;0.02135759;0.00000335804112;0.00000032084
148;0.00708285;0.00000315300478;0.00000010636
149;0.00272065;0.00000284589331;0.00000004078
150;0.00193161;0.00000251612441;0.0000000289
151;0.00156218;0.00000222745506;0.00000002332
152;0.00119259;0.00000196453175;0.00000001777
153;0.00135664;0.00000174198521;0.00000002017
154;0.00156228;0.00000156191048;0.00000002318
155;0.001968;0.00000140512505;0.00000002913
156;0.00142255;0.00000127275271;0.00000002102
157;0.00082121;0.00000113801372;0.00000001211
158;0.00062175;0.0000010214327;0.00000000915
159;0.00042141;0.00000092349383;0.00000000619
160;0.00042245;0.00000083597649;0.00000000619
161;0.00021779;0.00000076627953;0.00000000318
162;0.00021835;0.00000070029137;0.00000000318
163;0.00020255;0.00000062904547;0.00000000295
164;0;0.00000058190136;0
165;0.0055246;0.00000068182287;0.00000008003
166;0.02936956;0.00000104462909;0.00000042471
167;0.04392677;0.00000158820313;0.00000063545
168;0.05836192;0.00000226628531;0.00000084559
169;0.07273982;0.00000309500362;0.00000105671
170;0.04970032;0.0000036177452;0.00000072473
171;0.03049039;0.00000389474566;0.00000044531
172;0.01004021;0.00000358715186;0.00000014661
173;0.00268144;0.00000314021742;0.00000003908
174;0.00194258;0.00000273560137;0.00000002824
175;0.00225294;0.00000239280319;0.00000003268
176;0.00229053;0.00000208095783;0.00000003315
177;0.00258744;0.00000181787393;0.00000003736
178;0.0020477;0.00000158375582;0.00000002949
179;0.00152981;0.00000139707805;0.00000002198
180;0.00135481;0.00000124531555;0.00000001942
181;0.00085052;0.00000114056996;0.00000001216
182;0.00057684;0.000001043716;0.00000000823
183;0.00057874;0.00000096012168;0.00000000823
184;0.00058068;0.00000089108526;0.00000000824
185;0.00059498;0.00000084163169;0.00000000842
186;0.00030706;0.00000080259553;0.00000000433
187;0.00030814;0.00000076469668;0.00000000434
188;0.0003114;0.00000073683119;0.00000000437
189;0.00149264;0.00000077402451;0.00000002089
190;0.00471569;0.00000092091764;0.0000000658
191;0.00989801;0.00000118250936;0.00000013777
192;0.01205116;0.00000147683598;0.00000016738
193;0.01821885;0.00000183826819;0.00000025252
194;0.01221828;0.00000203861119;0.00000016907
195;0.01240392;0.00000215364294;0.00000017125
196;0.00462577;0.00000202852357;0.00000006371
197;0.00153167;0.00000183289346;0.00000002103
198;0.00274713;0.00000166836682;0.0000000376
199;0.00402146;0.00000152063876;0.00000005487
200;0.00440976;0.00000138092071;0.00000005998
201;0.00451793;0.00000127711757;0.00000006127
202;0.0039887;0.00000116963784;0.00000005393
203;0.003678;0.00000111028332;0.00000004958
204;0.00329822;0.00000104245364;0.00000004432
205;0.00377716;0.00000099761725;0.0000000506
206;0.00291103;0.00000094677109;0.00000003888
207;0.00164839;0.00000091069459;0.00000002195
208;0.00122519;0.00000088139345;0.00000001626
209;0.00084305;0.00000086384398;0.00000001115
210;0.00125333;0.00000083738963;0.00000001652
211;0.00080588;0.00000080839636;0.00000001059
212;0.00112621;0.00000077606987;0.00000001475
213;0.00118795;0.00000078935803;0.0000000155
214;0.00225623;0.00000082974562;0.00000002935
215;0.00415853;0.00000092832271;0.00000005393
216;0.00585665;0.00000105045562;0.00000007573
217;0.00698467;0.00000117957609;0.00000009006
218;0.00645384;0.00000129716641;0.00000008299
219;0.00482342;0.00000134492056;0.00000006185
220;0.00307069;0.00000131323477;0.00000003926
221;0.00229546;0.00000125922276;0.00000002926
222;0.00514095;0.00000119265277;0.00000006532
223;0.00450828;0.00000111988905;0.00000005711
224;0.00452804;0.00000107286472;0.00000005719
225;0.00464167;0.00000103573179;0.00000005845
226;0.00425226;0.00000098007762;0.00000005339
227;0.00441611;0.00000096449415;0.00000005528
228;0.00505454;0.00000094790177;0.00000006308
229;0.00353031;0.00000092089512;0.00000004393
230;0.00354629;0.00000090186598;0.00000004399
231;0.00193017;0.00000086729902;0.00000002387
232;0.00095022;0.00000085161568;0.00000001171
233;0.00086234;0.00000081427037;0.00000001059
234;0.00083715;0.00000080031804;0.00000001025
235;0.00049488;0.00000085019451;0.00000000604
236;0.00202856;0.00000083814829;0.00000002469
237;0.00545424;0.00000081835995;0.00000006618
238;0.01413281;0.00000088749668;0.00000017102
239;0.04181633;0.00000116323979;0.00000050499
240;0.0576902;0.00000160263756;0.00000069671
241;0.05147133;0.00000204991755;0.00000062232
242;0.04073025;0.0000024327077;0.00000049279
243;0.03261044;0.00000264414909;0.00000039451
244;0.01581658;0.00000263742233;0.00000019121
245;0.01185846;0.00000248813004;0.00000014309
246;0.00950879;0.00000230449158;0.00000011449
247;0.00831164;0.00000213020089;0.00000009985
248;0.00599877;0.00000196730395;0.00000007189
249;0.00526117;0.0000018123319;0.00000006289
250;0.0059678;0.00000171349018;0.00000007115
251;0.00429999;0.00000160548693;0.00000005114
252;0.00492615;0.00000149129587;0.00000005844
253;0.0075168;0.00000142772562;0.00000008895
254;0.0066689;0.00000136709402;0.00000007874
255;0.00562627;0.00000129770059;0.00000006629
256;0.00575841;0.00000124883935;0.0000000677
257;0.00573768;0.00000119037252;0.00000006731
258;0.00374226;0.00000109682592;0.00000004381
259;0.00408548;0.00000104771715;0.00000004773
260;0.00309525;0.00000100352529;0.00000003608
261;0.00309454;0.00000099967598;0.000000036
262;0.00660791;0.00000104457562;0.00000007673
263;0.01129021;0.00000112294536;0.0000001309
264;0.02094371;0.00000130259286;0.00000024254
265;0.0135164;0.00000142668291;0.00000015646
266;0.01591764;0.00000156387983;0.00000018408
267;0.0145396;0.00000164073812;0.00000016802
268;0.00823903;0.00000162849211;0.00000009514
269;0.00543291;0.0000015526657;0.00000006266
270;0.00482286;0.00000146274376;0.00000005555
271;0.00270524;0.00000137099745;0.00000003112
272;0.00224459;0.00000128502809;0.00000002578
273;0.00229728;0.0000012275403;0.00000002635
274;0.00236688;0.00000117416357;0.00000002712
275;0.00278664;0.00000111439087;0.00000003189
276;0.00233836;0.00000105163201;0.00000002672
277;0.0022794;0.00000099010565;0.00000002602
278;0.00185135;0.00000093468326;0.0000000211
279;0.00109018;0.00000088630438;0.00000001241
280;0.00107733;0.00000084395631;0.00000001225
281;0.00036241;0.00000081023391;0.00000000412
282;0.00034816;0.00000076527433;0.00000000395
283;0;0.00000073332819;0
284;0;0.00000070149149;0
285;0.00271232;0.00000074666884;0.00000003065
286;0.01844633;0.00000094926099;0.00000020828
287;0.03399535;0.0000012803561;0.0000003839
288;0.03985435;0.00000166598099;0.00000045059
289;0.08050776;0.00000239498804;0.0000009116
290;0.07544032;0.00000310601884;0.00000085784
291;0.0378258;0.00000349115167;0.00000043174
292;0.01403059;0.00000346501284;0.00000016031
293;0.00649676;0.00000322971802;0.00000007418
294;0.00525852;0.00000291033404;0.00000005997
295;0.00575046;0.00000265768252;0.00000006549
296;0.00686124;0.00000244009926;0.00000007804
297;0.00906574;0.00000224776024;0.00000010298
298;0.01032021;0.00000203639893;0.00000011709
299;0.00978325;0.00000187039705;0.00000011088
300;0.0096275;0.00000171448504;0.000000109
301;0.0089206;0.00000157476056;0.00000010088
302;0.00947259;0.00000147070312;0.00000010701
303;0.00996533;0.00000137467036;0.00000011245
304;0.01220117;0.00000131861313;0.00000013755
305;0.01238603;0.00000124144785;0.00000013952
306;0.0130106;0.00000117120243;0.00000014643
307;0.01320724;0.00000111291348;0.00000014853
308;0.01486596;0.00000107211536;0.00000016705
309;0.02339972;0.00000112867002;0.00000026277
310;0.03748607;0.00000128250795;0.00000042092
311;0.04493891;0.00000153368636;0.00000050505
312;0.04066085;0.00000180452477;0.0000004576
313;0.04692454;0.00000213035335;0.00000052867
314;0.04572099;0.00000242914798;0.00000051588
315;0.03416124;0.00000258487699;0.00000038599
316;0.0166768;0.00000253361302;0.00000018854
317;0.01295858;0.00000238537326;0.00000014642
318;0.01106982;0.00000221566486;0.00000012497
319;0.0112388;0.00000204672692;0.00000012675
320;0.01042851;0.00000185916246;0.0000001175
321;0.00803775;0.00000170504093;0.00000009048
322;0.00640381;0.00000158086585;0.00000007201
323;0.00428034;0.00000147363096;0.00000004807
324;0.00327323;0.00000137448598;0.00000003671
325;0.00326079;0.0000012863256;0.00000003652
326;0.00270499;0.00000120769864;0.00000003026
327;0.00271245;0.00000113955955;0.0000000303
328;0.00319849;0.00000107033122;0.00000003568
329;0.00325039;0.00000102000764;0.00000003622
330;0.00323686;0.00000096619361;0.00000003602
331;0.00317993;0.00000091267282;0.00000003535
332;0.00314482;0.00000086617908;0.00000003492
333;0.00645355;0.00000086145753;0.00000007159
334;0.018301;0.00000091181237;0.00000020285
335;0.04163941;0.00000108559983;0.00000046157
336;0.05047883;0.00000136839837;0.00000056047
337;0.04295995;0.00000170996369;0.00000047805
338;0.07241026;0.0000021858767;0.00000080717
339;0.05411045;0.00000259854121;0.00000060541
340;0.0448801;0.00000288917476;0.00000050334
341;0.01633086;0.0000029067758;0.00000018347
342;0.01593229;0.00000273437579;0.00000017895
343;0.01729952;0.00000255151887;0.00000019425
344;0.0169867;0.00000233679655;0.0000001907
345;0.01762079;0.00000215117009;0.00000019776
346;0.01825526;0.00000198005689;0.00000020484
347;0.01720938;0.00000180887472;0.00000019307
348;0.01450459;0.00000167703387;0.00000016268
349;0.01298502;0.00000153609511;0.00000014558
350;0.01317619;0.00000143568794;0.00000014764
351;0.01224404;0.0000013221974;0.00000013713
352;0.01194862;0.00000122598182;0.00000013376
353;0.00994119;0.00000112855873;0.00000011123
354;0.00927274;0.00000105656956;0.00000010369
355;0.00862501;0.00000099057831;0.00000009639
356;0.00719825;0.00000093651638;0.0000000804
357;0.02786453;0.00000102116546;0.00000031102
358;0.06809653;0.00000129085708;0.00000076071
359;0.11209965;0.00000182739619;0.00000125668
360;0.07588853;0.00000245821387;0.00000085624
361;0.06334543;0.00000299664406;0.00000071754
362;0.10153862;0.0000037284729;0.00000115363
363;0.08167023;0.00000428680527;0.00000093303
364;0.0216231;0.00000429894956;0.00000024803
365;0.00550788;0.00000396923331;0.00000006317
366;0.00552162;0.00000365400368;0.00000006324
367;0.008667;0.00000333121062;0.00000009912
368;0.00683136;0.00000295837905;0.00000007804
369;0.00541542;0.0000026816159;0.00000006178
370;0.00480597;0.00000240434611;0.00000005475
371;0.0032838;0.00000216453211;0.00000003735
372;0.00409339;0.00000197907593;0.00000004649
373;0.00366521;0.00000182273077;0.00000004156
374;0.00478907;0.00000167921984;0.00000005422
375;0.00671334;0.00000157005149;0.0000000759
376;0.00659277;0.00000143743576;0.00000007443
377;0.0065631;0.00000133030126;0.000000074
378;0.00657901;0.00000123988816;0.00000007407
379;0.00654928;0.00000115733802;0.00000007364
380;0.00425745;0.0000010764145;0.00000004781
381;0.00782772;0.00000104500403;0.00000008777
382;0.01531857;0.0000010618164;0.00000017155
383;0.02185173;0.0000011650278;0.00000024455
384;0.03877034;0.00000138660423;0.0000004338
385;0.06123894;0.0000017839242;0.00000068583
386;0.07778005;0.00000234520658;0.00000087318
387;0.05922499;0.00000280466397;0.00000066718
388;0.01622966;0.00000292668669;0.00000018323
389;0.00588091;0.00000285938335;0.00000006634
390;0.00186688;0.00000249050038;0.00000002103
391;0.00286774;0.00000237194448;0.00000003224
392;0.0027959;0.00000220282602;0.00000003138
393;0.00429366;0.00000207725041;0.00000004812
394;0.00585955;0.00000195486255;0.00000006557
395;0.00591334;0.00000183076382;0.00000006608
396;0.00588106;0.00000170449291;0.00000006563
397;0.00561045;0.00000157166564;0.00000006253
398;0.0045222;0.00000146159098;0.00000005034
399;0.00469434;0.00000139640572;0.00000005218
400;0.00483776;0.00000133074635;0.00000005371
401;0.00401596;0.00000127264603;0.00000004453
402;0.00310343;0.00000121604009;0.00000003436
403;0.00319761;0.00000116596957;0.00000003536
404;0.00282204;0.00000113223521;0.00000003116
405;0.0065905;0.00000114832013;0.00000007267
406;0.01281782;0.00000122603649;0.00000014116
407;0.03373747;0.00000142002575;0.00000037122
408;0.12785803;0.00000190768787;0.00000140755
409;0.07988279;0.00000238320721;0.00000088529
410;0.08382883;0.00000292155728;0.00000093226
411;0.08314256;0.00000344338318;0.00000092811
412;0.05815853;0.00000378215836;0.00000065163
413;0.01136567;0.00000363371141;0.0000001276
414;0.01139242;0.00000344692087;0.00000012775
415;0.01215168;0.00000323026421;0.00000013611
416;0.007335;0.00000296082934;0.00000008207
417;0.00512578;0.0000027442821;0.00000005727
418;0.00578903;0.00000255098611;0.00000006457
419;0.00533206;0.0000023772674;0.00000005938
420;0.00420935;0.0000022202201;0.0000000468
421;0.00252885;0.00000209816116;0.00000002806
422;0.00265807;0.00000198711815;0.00000002944
423;0.00213614;0.00000190605174;0.00000002362
424;0.00311092;0.00000184632148;0.00000003433
425;0.00477382;0.00000175228863;0.00000005258
426;0.00393948;0.00000165442213;0.00000004331
427;0.0047429;0.00000158070761;0.00000005204
428;0.00482034;0.0000015233687;0.00000005279
429;0.02105547;0.00000159310128;0.00000023019
430;0.03805772;0.0000018144907;0.0000004158
431;0.03645261;0.00000213795613;0.00000039846
432;0.05765974;0.00000261649755;0.00000063052
433;0.08206203;0.00000329630491;0.00000089898
434;0.04974133;0.00000380639919;0.00000054674
435;0.02643714;0.00000400482349;0.00000029092
436;0.0108664;0.00000387211418;0.00000011952
437;0.00591125;0.00000365294841;0.00000006492
438;0.0058566;0.00000336584;0.0000000642
439;0.00675926;0.00000311144398;0.00000007395
440;0.00763264;0.00000287012412;0.00000008336
441;0.00676388;0.00000264914515;0.00000007374
442;0.00678687;0.00000246001135;0.00000007386
443;0.00592316;0.00000228772283;0.00000006435
444;0.00526784;0.00000213032781;0.00000005714
445;0.00679546;0.00000200192706;0.00000007358
446;0.00629052;0.0000018312475;0.00000006801
447;0.00611374;0.0000017184967;0.00000006601
448;0.0051475;0.00000160038332;0.0000000555
449;0.00434588;0.00000150535757;0.0000000468
450;0.00233299;0.00000140427802;0.00000002509
451;0.00180035;0.00000135778262;0.00000001934
452;0.00254413;0.00000132567335;0.0000000273
453;0.02523275;0.00000142192138;0.00000027043
454;0.11461897;0.00000208437983;0.00000122896
455;0.12907098;0.00000296989653;0.00000139257
456;0.20390203;0.00000459639886;0.00000221574
457;0.21710509;0.00000650418083;0.00000238772
458;0.19453019;0.00000818977205;0.00000216702
459;0.12500213;0.00000888071487;0.00000140808
460;0.05204643;0.00000855878322;0.00000058991
461;0.01234832;0.00000766744315;0.00000014009
462;0.01231395;0.00000677334203;0.00000013944
463;0.01355569;0.00000589281976;0.00000015321
464;0.01484646;0.0000051529517;0.00000016749
465;0.01461725;0.00000452622311;0.00000016461
466;0.01488716;0.00000398978792;0.00000016736
467;0.0123332;0.00000353111713;0.00000013842
468;0.01249137;0.00000324038043;0.00000013994
469;0.01570261;0.00000292780859;0.00000017561
470;0.01334096;0.00000265468622;0.00000014899
471;0.00794768;0.00000230485222;0.00000008863
472;0.00655948;0.00000218739241;0.00000007301
473;0.00333542;0.00000198748517;0.00000003706
474;0.00282524;0.00000186992677;0.00000003133
475;0.00304706;0.00000179950983;0.00000003372
476;0.00352503;0.00000165654615;0.00000003894
477;0.03204332;0.00000184877741;0.00000035331
478;0.10053165;0.00000246002503;0.00000110863
479;0.16278507;0.00000360187754;0.00000180354
480;0.20772997;0.00000517042046;0.00000232173
481;0.21198644;0.00000689443574;0.0000023971
482;0.17696321;0.00000817281151;0.00000202488
483;0.11615456;0.00000869052088;0.00000134146
484;0.04412577;0.00000816095683;0.00000051207
485;0.01077928;0.00000725817023;0.00000012506
486;0.00988705;0.00000628670215;0.00000011441
487;0.01134134;0.00000549216778;0.00000013089
488;0.0113097;0.00000475050916;0.00000013021
489;0.012018;0.0000041487622;0.00000013802
490;0.01240527;0.00000362016787;0.00000014213
491;0.01171627;0.00000321078988;0.00000013393
492;0.01107685;0.00000286422558;0.00000012633
493;0.01097009;0.00000257692332;0.00000012482
494;0.01329219;0.00000237004225;0.00000015088
495;0.01523429;0.00000216464946;0.00000017256
496;0.01237702;0.00000197460219;0.00000013993
497;0.01103635;0.00000182388466;0.0000001245
498;0.00977142;0.00000169707521;0.00000010999
499;0.00838707;0.00000157592545;0.0000000942
500;0.00435248;0.00000146260354;0.00000004877
501;0.00371488;0.00000140790212;0.00000004152
502;0.00291191;0.00000136646793;0.00000003246
503;0.01495015;0.00000148709201;0.0000001662
504;0.03239825;0.00000179440312;0.00000035951
505;0.02095719;0.00000201503435;0.00000023241
506;0.02439362;0.00000226819042;0.00000027012
507;0.04022988;0.00000255949795;0.00000044495
508;0.01656325;0.00000265498848;0.00000018317
509;0.00298127;0.00000252291934;0.00000003291
510;0.00430116;0.00000238758137;0.00000004736
511;0.00489933;0.00000220541847;0.00000005382
512;0.00488258;0.0000020295967;0.00000005352
513;0.00304175;0.00000186841166;0.00000003327
514;0.00307236;0.00000172823459;0.00000003352
515;0.00316584;0.00000160892195;0.00000003446
516;0.00263327;0.00000148912137;0.0000000286
517;0.00267767;0.0000013872959;0.00000002902
518;0.00130753;0.00000127656996;0.00000001414
519;0.00123415;0.00000116740287;0.00000001331
520;0.00181955;0.00000108931674;0.00000001959
521;0.003627;0.00000102433766;0.00000003896
522;0.00351442;0.00000095692737;0.00000003768
523;0.00225375;0.00000089111677;0.00000002412
524;0.0022125;0.00000083727035;0.00000002363
525;0.02837702;0.00000097805353;0.00000030262
526;0.04305663;0.00000120422445;0.00000045922
527;0.10628727;0.00000172635077;0.00000113481
528;0.06291686;0.00000216134458;0.00000067519
529;0.07690894;0.00000268120017;0.00000082718
530;0.06386326;0.00000311941568;0.00000068898
531;0.03041184;0.0000032751697;0.00000032879
532;0.01439107;0.00000317151515;0.00000015556
533;0.00672717;0.00000293353462;0.00000007262
534;0.00730807;0.00000268064084;0.00000007875
535;0.00732692;0.00000244014967;0.00000007882
536;0.00880711;0.00000223742813;0.00000009458
537;0.00792214;0.00000200882783;0.00000008494
538;0.00662838;0.00000182593379;0.00000007095
539;0.00796165;0.00000167866778;0.00000008507
540;0.00679191;0.00000152915869;0.00000007245
541;0.0050723;0.00000140585785;0.00000005402
542;0.00442983;0.00000128925859;0.00000004709
543;0.00375675;0.00000118326031;0.00000003986
544;0.00270863;0.00000110453051;0.00000002869
545;0.0032148;0.00000102627764;0.00000003399
546;0.00317928;0.00000095660895;0.00000003355
547;0.00359329;0.0000008885516;0.00000003785
548;0.0030243;0.00000083249449;0.00000003181
549;0.01537884;0.00000089253543;0.00000016146
550;0.02219725;0.00000100613235;0.00000023285
551;0.05432023;0.00000126829805;0.00000056961
552;0.07703448;0.00000162267683;0.00000080914
553;0.10141536;0.00000212986301;0.00000106847
554;0.06677127;0.0000025381896;0.00000070666
555;0.05893864;0.00000282907585;0.00000062517
556;0.01374722;0.00000284774256;0.00000014606
557;0.00226827;0.00000262158888;0.00000002407
558;0.0021479;0.0000023971709;0.00000002275
559;0.00180593;0.00000223713802;0.00000001909
560;0.00127408;0.00000200836939;0.00000001344
561;0.00083347;0.00000182868843;0.00000000878
562;0.0004118;0.00000166826194;0.00000000433
563;0.00041878;0.0000015337135;0.00000000439
564;0;0.00000141835431;0
565;0;0.00000130690191;0
566;0;0.00000120469784;0
567;0;0.00000111419501;0
568;0.00044897;0.00000103377596;0.00000000467
569;0;0.00000095515153;0
570;0;0.00000089213936;0
571;0;0.00000083285159;0
572;0;0.00000077405643;0
573;0.00551055;0.00000078103646;0.00000005676
574;0.01202807;0.00000083372676;0.0000001237
575;0.01512363;0.00000091886884;0.00000015538
576;0.02879466;0.00000107735008;0.00000029557
577;0.04166619;0.00000128869007;0.00000042768
578;0.04134311;0.00000149633789;0.00000042466
579;0.03714552;0.00000167939315;0.00000038179
580;0.01282162;0.00000170785367;0.00000013183
581;0.00435349;0.00000165762308;0.00000004471
582;0.00494001;0.00000157693617;0.00000005065
583;0.00450035;0.00000146709019;0.00000004607
584;0.00391461;0.00000134122377;0.00000004001
585;0.00384057;0.00000123037578;0.00000003919
586;0.00418345;0.00000112824582;0.00000004262
587;0.00454402;0.00000103866723;0.00000004621
588;0.00508698;0.00000096448916;0.00000005165
589;0.00544063;0.00000089003567;0.00000005516
590;0.00499463;0.00000082509308;0.00000005056
591;0.00458712;0.00000076814261;0.00000004636
592;0.00414733;0.00000071451273;0.00000004185
593;0.00627878;0.00000066988336;0.00000006326
594;0.00582742;0.00000062589727;0.00000005863
595;0.00538093;0.00000058579845;0.00000005405
596;0.00493925;0.00000054773834;0.00000004954
597;0.01613751;0.00000059798637;0.00000016162
598;0.03834638;0.00000073690383;0.00000038374
599;0.05876908;0.00000094453489;0.00000058841
600;0.07362475;0.00000122839032;0.00000073843
601;0.08708042;0.00000156664055;0.00000087568
602;0.06560138;0.00000185579188;0.00000066195
603;0.06145285;0.00000212537095;0.00000062138
604;0.04101864;0.00000223066814;0.00000041552
605;0.01169479;0.00000210354791;0.00000011854
606;0.01010921;0.00000194053012;0.00000010234
607;0.00847514;0.00000176008809;0.00000008568
608;0.00768094;0.00000160921471;0.00000007754
609;0.00638376;0.00000145857283;0.00000006435
610;0.00399711;0.00000132597388;0.00000004023
611;0.00357749;0.00000120142486;0.00000003595
612;0.00234355;0.00000108036504;0.00000002351
613;0.00111381;0.00000096632429;0.00000001115
614;0.00038343;0.00000089074341;0.00000000383
615;0.00038711;0.00000081397253;0.00000000386
616;0;0.0000007316218;0
617;0;0.00000067246397;0
618;0;0.00000062671813;0
619;0;0.0000005690763;0
620;0.0008808;0.00000055530327;0.0000000087
621;0.01531753;0.00000066817872;0.00000015108
622;0.01666368;0.00000079588801;0.00000016421
623;0.01731443;0.00000093524035;0.00000017047
624;0.02437955;0.0000011106604;0.00000023983
625;0.03901397;0.000001293114;0.00000038362
626;0.03629581;0.000001432436;0.00000035704
627;0.02392055;0.00000151224293;0.00000023536
628;0.00590499;0.00000145931088;0.00000005807
629;0.00040889;0.00000132996979;0.00000000401
630;0;0.00000122713651;0
631;0;0.00000112502787;0
632;0;0.00000102280455;0
633;0;0.00000093177565;0
634;0;0.00000083285278;0
635;0.00107848;0.00000074764874;0.00000001047
636;0.00105077;0.00000065836904;0.00000001018
637;0.00104537;0.00000057942202;0.00000001011
638;0.00049078;0.00000050265922;0.00000000474
639;0.00050261;0.00000045166173;0.00000000484
640;0.00100731;0.00000040364661;0.00000000968
641;0.00047272;0.00000035502513;0.00000000454
642;0.00094049;0.00000032121996;0.00000000901
643;0.00104326;0.00000030124903;0.00000000997
644;0.0009866;0.00000026815252;0.00000000941
645;0.02784741;0.00000042088846;0.00000026515
646;0.03966671;0.00000062536361;0.00000037755
647;0.11259051;0.00000103647927;0.00000107199
648;0.04641427;0.00000132802513;0.0000004439
649;0.1165759;0.00000185067766;0.0000011157
650;0.08668133;0.00000223992292;0.00000083352
651;0.03909973;0.00000237076629;0.00000037712
652;0.0113549;0.00000220757687;0.00000010955
653;0.00366272;0.00000195659746;0.00000003529
654;0.00369616;0.00000170264012;0.00000003554
655;0.00250449;0.00000147891671;0.00000002404
656;0.00256382;0.00000129362535;0.00000002456
657;0.00268143;0.00000114547619;0.00000002563
658;0.00198875;0.00000100357511;0.00000001897
659;0.00137651;0.00000090708887;0.0000000131
660;0.00148601;0.00000083575367;0.00000001411
661;0.00316964;0.00000076976236;0.00000003002
662;0.0031156;0.00000070135204;0.00000002943
663;0.00308349;0.00000065067271;0.00000002906
664;0.00373706;0.00000060644641;0.00000003513
665;0.00377211;0.00000057778297;0.00000003537
666;0.00353248;0.0000005398301;0.00000003304
667;0.00489246;0.0000005151543;0.00000004565
668;0.00406176;0.00000049021122;0.00000003781
669;0.03216019;0.00000064290494;0.00000029872
670;0.10523598;0.00000107092697;0.00000097681
671;0.16530804;0.00000175517033;0.00000153958
672;0.14219071;0.00000245563191;0.00000133309
673;0.17414396;0.0000032715797;0.00000164112
674;0.17036665;0.00000395687266;0.00000161659
675;0.09289047;0.00000427788549;0.00000088728
676;0.06007632;0.00000409173354;0.00000057508
677;0.01757493;0.00000359563877;0.0000001683
678;0.01045489;0.00000303279531;0.00000009992
679;0.00850479;0.00000260298194;0.0000000811
680;0.00936764;0.00000222140358;0.00000008913
681;0.00773167;0.000001881574;0.00000007341
682;0.00754099;0.00000160589613;0.00000007144
683;0.00614406;0.00000139305117;0.00000005808
684;0.00813993;0.00000124151252;0.00000007677
685;0.00810434;0.00000109282784;0.00000007627
686;0.00733581;0.00000096576843;0.00000006889
687;0.00744779;0.0000008712878;0.00000006979
688;0.00752067;0.00000079528082;0.00000007032
689;0.00594977;0.00000072939441;0.00000005551
690;0.00514739;0.00000067378539;0.00000004791
691;0.00530879;0.0000006391559;0.0000000493
692;0.00694495;0.00000061008751;0.00000006434
